,filename,team,team_1,gender,season,date,event,venue,city,toss_winner,toss_decision,player_of_match,umpire,reserve_umpire,tv_umpire,match_referee,winner,winner_runs,winner_wickets,outcome,method,eliminator,players
727,1267677_info.csv,Bangladesh,Zimbabwe,male,2021,2021/07/16,Bangladesh tour of Zimbabwe,Harare Sports Club,Harare,Zimbabwe,field,Liton Das,M Erasmus,C Phiri,I Chabi,AJ Pycroft,Bangladesh,155,,,,,
728,1267678_info.csv,Zimbabwe,Bangladesh,male,2021,2021/07/18,Bangladesh tour of Zimbabwe,Harare Sports Club,Harare,Zimbabwe,bat,Shakib Al Hasan,M Erasmus,C Phiri,L Rusere,AJ Pycroft,Bangladesh,,3,,,,
729,1267679_info.csv,Zimbabwe,Bangladesh,male,2021,2021/07/20,Bangladesh tour of Zimbabwe,Harare Sports Club,Harare,Bangladesh,field,Tamim Iqbal,M Erasmus,F Mutizwa,L Rusere,AJ Pycroft,Bangladesh,,5,,,,
730,1271627_info.csv,Sri Lanka,South Africa,male,2021,2021/09/02,South Africa tour of Sri Lanka,"R Premadasa Stadium, Colombo",Colombo,Sri Lanka,bat,WIA Fernando,RSA Palliyaguruge,RR Wimalasiri,LE Hannibal,RS Madugalle,Sri Lanka,14,,,,,
731,1271628_info.csv,South Africa,Sri Lanka,male,2021,2021/09/04,South Africa tour of Sri Lanka,"R Premadasa Stadium, Colombo",Colombo,South Africa,bat,JN Malan,RR Wimalasiri,LE Hannibal,RSA Palliyaguruge,RS Madugalle,South Africa,67,,,D/L,,
732,1271629_info.csv,Sri Lanka,South Africa,male,2021,2021/09/07,South Africa tour of Sri Lanka,"R Premadasa Stadium, Colombo",Colombo,Sri Lanka,bat,PVD Chameera,LE Hannibal,RMPJ Rambukwella,RR Wimalasiri,RS Madugalle,Sri Lanka,78,,,,,
733,1272379_info.csv,Zimbabwe,Ireland,male,2021,2021/09/08,Zimbabwe tour of Ireland and Scotland,"Civil Service Cricket Club, Stormont, Belfast",Belfast,Ireland,field,Sikandar Raza,PA Reynolds,AJ Neill,R Black,K Gallagher,Zimbabwe,38,,,,,
734,1272380_info.csv,Ireland,Zimbabwe,male,2021,2021/09/10,Zimbabwe tour of Ireland and Scotland,"Civil Service Cricket Club, Stormont, Belfast",Belfast,Zimbabwe,field,,R Black,AJ Neill,PA Reynolds,K Gallagher,,,,no result,,,
735,1272381_info.csv,Zimbabwe,Ireland,male,2021,2021/09/13,Zimbabwe tour of Ireland and Scotland,"Civil Service Cricket Club, Stormont, Belfast",Belfast,Ireland,field,AR McBrine,PA Reynolds,M Hawthorne,R Black,K Gallagher,Ireland,,7,,D/L,,
736,1273418_info.csv,West Indies,South Africa,female,2021,2021/09/07,South Africa Women tour of West Indies,"Coolidge Cricket Ground, Antigua",Coolidge,West Indies,bat,L Lee,JS Wilson,Jonathan Blades,,Reon King,South Africa,,8,,,,
737,1273419_info.csv,West Indies,South Africa,female,2021,2021/09/10,South Africa Women tour of West Indies,"Coolidge Cricket Ground, Antigua",Coolidge,West Indies,bat,L Wolvaardt,Jonathan Blades,Danesh Ramdhanie,,Reon King,South Africa,,9,,,,
738,1273420_info.csv,West Indies,South Africa,female,2021,2021/09/13,South Africa Women tour of West Indies,"Coolidge Cricket Ground, Antigua",Coolidge,South Africa,field,,JS Wilson,JM Williams,,Reon King,South Africa,,8,,,,
739,1273421_info.csv,South Africa,West Indies,female,2021,2021/09/16,South Africa Women tour of West Indies,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,West Indies,field,D van Niekerk,Jonathan Blades,Danesh Ramdhanie,,Reon King,South Africa,35,,,,,
740,1273422_info.csv,West Indies,South Africa,female,2021,2021/09/19,South Africa Women tour of West Indies,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,West Indies,bat,SS Grimmond,JS Wilson,Jonathan Blades,,Reon King,,,,tie,,West Indies,
741,1275249_info.csv,United States of America,Nepal,male,2021,2021/09/13,ICC Men's Cricket World Cup League 2,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,United States of America,bat,K Bhurtel,Vinod Babu,Ahmed Shah Pakteen,,GF Labrooy,Nepal,,5,,,,
742,1275250_info.csv,Nepal,Oman,male,2021,2021/09/14,ICC Men's Cricket World Cup League 2,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Nepal,bat,Jatinder Singh,Harikrishna Pillai,Rahul Asher,,GF Labrooy,Oman,,5,,,,
743,1275251_info.csv,United States of America,Oman,male,2021,2021/09/16,ICC Men's Cricket World Cup League 2,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,field,Mohammad Nadeem,Vinod Babu,Harikrishna Pillai,,GF Labrooy,Oman,,4,,,,
744,1275252_info.csv,Nepal,United States of America,male,2021,2021/09/17,ICC Men's Cricket World Cup League 2,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,United States of America,field,Steven Ryan Taylor,Rahul Asher,Ahmed Shah Pakteen,,GF Labrooy,United States of America,,6,,,,
745,1275253_info.csv,Oman,Nepal,male,2021,2021/09/19,ICC Men's Cricket World Cup League 2,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Nepal,field,Karan KC,Rahul Asher,Vinod Babu,,GF Labrooy,Nepal,,7,,,,
746,1275254_info.csv,Oman,United States of America,male,2021,2021/09/20,ICC Men's Cricket World Cup League 2,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,United States of America,field,Ayan Khan,Vinod Babu,Harikrishna Pillai,,GF Labrooy,Oman,72,,,,,
747,1275255_info.csv,Papua New Guinea,Scotland,male,2021,2021/09/25,ICC Men's Cricket World Cup League 2,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Al Amarat,Scotland,field,MH Cross,Rahul Asher,Ahmed Shah Pakteen,,GF Labrooy,Scotland,,6,,,,
748,1275256_info.csv,Oman,Papua New Guinea,male,2021,2021/09/26,ICC Men's Cricket World Cup League 2,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Al Amarat,Papua New Guinea,field,Zeeshan Maqsood,Vinod Babu,Rahul Asher,,GF Labrooy,Oman,110,,,,,
749,1275257_info.csv,Scotland,Oman,male,2021,2021/09/28,ICC Men's Cricket World Cup League 2,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Al Amarat,Scotland,bat,RD Berrington,Harikrishna Pillai,Vinod Babu,,GF Labrooy,Scotland,18,,,,,
750,1275258_info.csv,Papua New Guinea,Scotland,male,2021,2021/09/29,ICC Men's Cricket World Cup League 2,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Papua New Guinea,bat,MA Leask,Vinod Babu,Ahmed Shah Pakteen,,GF Labrooy,Scotland,,4,,,,
751,1275259_info.csv,Papua New Guinea,Oman,male,2021,2021/10/01,ICC Men's Cricket World Cup League 2,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Papua New Guinea,bat,Khawar Ali,Rahul Asher,Harikrishna Pillai,,GF Labrooy,Oman,,3,,,,
752,1275260_info.csv,Scotland,Oman,male,2021,2021/10/02,ICC Men's Cricket World Cup League 2,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Scotland,bat,,Harikrishna Pillai,Vinod Babu,,GF Labrooy,,,,no result,,,
753,1276293_info.csv,Papua New Guinea,United States of America,male,2021,2021/09/06,Papua New Guinea v United States of America ODI Series,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Al Amarat,Papua New Guinea,bat,Steven Ryan Taylor,Rahul Asher,Harikrishna Pillai,,GF Labrooy,United States of America,,7,,,,
754,1276294_info.csv,United States of America,Papua New Guinea,male,2021,2021/09/09,Papua New Guinea v United States of America ODI Series,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Al Amarat,Papua New Guinea,field,JS Malhotra,Vinod Babu,Harikrishna Pillai,,GF Labrooy,United States of America,134,,,,,
755,1276295_info.csv,Papua New Guinea,Nepal,male,2021,2021/09/07,Nepal v Papua New Guinea ODI Series,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Papua New Guinea,bat,S Lamichhane,Harikrishna Pillai,Vinod Babu,,GF Labrooy,Nepal,,2,,,,
756,1276296_info.csv,Nepal,Papua New Guinea,male,2021,2021/09/10,Nepal v Papua New Guinea ODI Series,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Nepal,bat,S Lamichhane,Rahul Asher,Vinod Babu,,GF Labrooy,Nepal,151,,,,,
757,1276907_info.csv,England,India,male,2022,2022/07/12,India tour of England,"Kennington Oval, London",London,India,field,JJ Bumrah,RK Illingworth,MJ Saggers,RA Kettleborough,BC Broad,India,,10,,,,
758,1276908_info.csv,England,India,male,2022,2022/07/14,India tour of England,"Lord's, London",London,India,field,RJW Topley,RA Kettleborough,DJ Millns,RK Illingworth,BC Broad,England,100,,,,,
759,1276909_info.csv,England,India,male,2022,2022/07/17,India tour of England,"Old Trafford, Manchester",Manchester,India,field,RR Pant,RK Illingworth,AG Wharf,RA Kettleborough,BC Broad,India,,5,,,,
760,1276910_info.csv,South Africa,England,male,2022,2022/07/19,South Africa tour of England,"Riverside Ground, Chester-le-Street",Chester-le-Street,South Africa,bat,HE van der Dussen,RA Kettleborough,MJ Saggers,RK Illingworth,BC Broad,South Africa,62,,,,,
761,1276911_info.csv,England,South Africa,male,2022,2022/07/22,South Africa tour of England,"Old Trafford, Manchester",Manchester,South Africa,field,SM Curran,RK Illingworth,M Burns,RA Kettleborough,BC Broad,England,118,,,,,
762,1276912_info.csv,South Africa,England,male,2022,2022/07/24,South Africa tour of England,"Headingley, Leeds",Leeds,South Africa,bat,,RA Kettleborough,DJ Millns,RK Illingworth,BC Broad,,,,no result,,,
763,1277073_info.csv,South Africa,Netherlands,male,2021/22,2021/11/26,Netherlands tour of South Africa,"SuperSport Park, Centurion",Centurion,Netherlands,field,,M Erasmus,BP Jele,A Paleker,AJ Pycroft,,,,no result,,,
764,1277082_info.csv,South Africa,India,male,2021/22,2022/01/19,India tour of South Africa,"Boland Park, Paarl",Paarl,South Africa,bat,HE van der Dussen,M Erasmus,BP Jele,AT Holdstock,AJ Pycroft,South Africa,31,,,,,
765,1277083_info.csv,India,South Africa,male,2021/22,2022/01/21,India tour of South Africa,"Boland Park, Paarl",Paarl,India,bat,Q de Kock,M Erasmus,A Paleker,BP Jele,AJ Pycroft,South Africa,,7,,,,
766,1277084_info.csv,South Africa,India,male,2021/22,2022/01/23,India tour of South Africa,"Newlands, Cape Town",Cape Town,India,field,Q de Kock,M Erasmus,AT Holdstock,A Paleker,AJ Pycroft,South Africa,4,,,,,
767,1277085_info.csv,West Indies,Ireland,male,2021/22,2022/01/08,Ireland tour of United States of America and West Indies,"Sabina Park, Kingston, Jamaica",Kingston,Ireland,field,SSJ Brooks,N Duguid,LS Reifer,GO Brathwaite,RB Richardson,West Indies,24,,,,,
768,1277086_info.csv,West Indies,Ireland,male,2021/22,2022/01/13,Ireland tour of United States of America and West Indies,"Sabina Park, Kingston, Jamaica",Kingston,Ireland,field,AR McBrine,LS Reifer,GO Brathwaite,N Duguid,RB Richardson,Ireland,,5,,D/L,,
769,1277087_info.csv,West Indies,Ireland,male,2021/22,2022/01/16,Ireland tour of United States of America and West Indies,"Sabina Park, Kingston, Jamaica",Kingston,Ireland,field,AR McBrine,JS Wilson,N Duguid,LS Reifer,RB Richardson,Ireland,,2,,,,
770,1277092_info.csv,West Indies,South Africa,female,2021/22,2022/01/28,West Indies Women tour of South Africa,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,field,,Stephen Harris,A Jacobs,,S Wadvalla,,,,no result,,,
771,1277093_info.csv,South Africa,West Indies,female,2021/22,2022/01/31,West Indies Women tour of South Africa,"The Wanderers Stadium, Johannesburg",Johannesburg,West Indies,field,CA Henry,Siphelele Gasa,Stephen Harris,LB Gcuma,S Wadvalla,,,,tie,,West Indies,
772,1277094_info.csv,South Africa,West Indies,female,2021/22,2022/02/03,West Indies Women tour of South Africa,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,bat,L Wolvaardt,LB Gcuma,Siphelele Gasa,Stephen Harris,S Wadvalla,South Africa,96,,,,,
773,1277095_info.csv,West Indies,South Africa,female,2021/22,2022/02/06,West Indies Women tour of South Africa,"The Wanderers Stadium, Johannesburg",Johannesburg,West Indies,bat,S Ismail,Stephen Harris,A Jacobs,Siphelele Gasa,S Wadvalla,South Africa,,6,,,,
774,1277097_info.csv,Bangladesh,South Africa,male,2021/22,2022/03/18,Bangladesh tour of South Africa,"SuperSport Park, Centurion",Centurion,South Africa,field,Shakib Al Hasan,M Erasmus,A Paleker,AT Holdstock,AJ Pycroft,Bangladesh,38,,,,,
775,1277098_info.csv,Bangladesh,South Africa,male,2021/22,2022/03/20,Bangladesh tour of South Africa,"The Wanderers Stadium, Johannesburg",Johannesburg,Bangladesh,bat,K Rabada,M Erasmus,BP Jele,A Paleker,AJ Pycroft,South Africa,,7,,,,
776,1277099_info.csv,South Africa,Bangladesh,male,2021/22,2022/03/23,Bangladesh tour of South Africa,"SuperSport Park, Centurion",Centurion,South Africa,bat,Taskin Ahmed,M Erasmus,AT Holdstock,BP Jele,AJ Pycroft,Bangladesh,,9,,,,
777,1278676_info.csv,West Indies,India,male,2021/22,2022/02/06,West Indies tour of India,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,field,YS Chahal,Nitin Menon,J Madanagopal,AK Chaudhary,M Nayyar,India,,6,,,,
778,1278677_info.csv,India,West Indies,male,2021/22,2022/02/09,West Indies tour of India,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,West Indies,field,M Prasidh Krishna,VK Sharma,KN Ananthapadmanabhan,J Madanagopal,M Nayyar,India,44,,,,,
779,1278678_info.csv,India,West Indies,male,2021/22,2022/02/11,West Indies tour of India,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,bat,SS Iyer,Nitin Menon,J Madanagopal,KN Ananthapadmanabhan,M Nayyar,India,96,,,,,
780,1281417_info.csv,Ireland,Zimbabwe,female,2021/22,2021/10/05,Ireland Women tour of Zimbabwe,Harare Sports Club,Harare,Zimbabwe,field,M Musonda,S Gogwe,P Sizara,,O Chirombe,Zimbabwe,,4,,,,
781,1281418_info.csv,Ireland,Zimbabwe,female,2021/22,2021/10/07,Ireland Women tour of Zimbabwe,Harare Sports Club,Harare,Zimbabwe,field,L Paul,S Gogwe,T Musakwa,,O Chirombe,Ireland,80,,,,,
782,1281419_info.csv,Zimbabwe,Ireland,female,2021/22,2021/10/09,Ireland Women tour of Zimbabwe,Harare Sports Club,Harare,Zimbabwe,bat,GH Lewis,P Sizara,S Gogwe,,O Chirombe,Ireland,,8,,,,
783,1281420_info.csv,Ireland,Zimbabwe,female,2021/22,2021/10/11,Ireland Women tour of Zimbabwe,Harare Sports Club,Harare,Zimbabwe,field,A Hunter,T Musakwa,S Gogwe,,O Chirombe,Ireland,85,,,,,
784,1281444_info.csv,England,Netherlands,male,2022,2022/06/17,England tour of Netherlands,"VRA Ground, Amstelveen",Amstelveen,Netherlands,field,JC Buttler,Rizwan Akram,Adriaan van den Dries,N Bathi,RB Richardson,England,232,,,,,
785,1281445_info.csv,Netherlands,England,male,2022,2022/06/19,England tour of Netherlands,"VRA Ground, Amstelveen",Amstelveen,Netherlands,bat,JJ Roy,PR Reiffel,Adriaan van den Dries,Rizwan Akram,RB Richardson,England,,6,,,,
786,1281446_info.csv,Netherlands,England,male,2022,2022/06/22,England tour of Netherlands,"VRA Ground, Amstelveen",Amstelveen,England,field,JJ Roy,Rizwan Akram,N Bathi,Adriaan van den Dries,RB Richardson,England,,8,,,,
787,1286901_info.csv,Pakistan,Bangladesh,female,2021/22,2021/11/21,ICC Women's Cricket World Cup Qualifier,"Old Hararians, Harare",Harare,Bangladesh,field,Rumana Ahmed,N Janani,I Chabi,,ET Dube,Bangladesh,,3,,,,
788,1286915_info.csv,Pakistan,Zimbabwe,female,2021/22,2021/11/27,ICC Women's Cricket World Cup Qualifier,"Sunrise Sports Club, Harare",Harare,Zimbabwe,field,Anam Amin,Shiju Sam,BB Pradhan,,ET Dube,Pakistan,114,,,,,
789,1288209_info.csv,West Indies,Pakistan,female,2021/22,2021/11/08,West Indies Women tour of Pakistan,"National Stadium, Karachi",Karachi,Pakistan,field,DJS Dottin,Rashid Riaz,,,Ali Naqvi,West Indies,45,,,,,
790,1288210_info.csv,West Indies,Pakistan,female,2021/22,2021/11/11,West Indies Women tour of Pakistan,"National Stadium, Karachi",Karachi,Pakistan,field,HK Matthews,,,,,West Indies,37,,,,,
791,1288211_info.csv,Pakistan,West Indies,female,2021/22,2021/11/14,West Indies Women tour of Pakistan,"National Stadium, Karachi",Karachi,West Indies,field,SR Taylor,Rashid Riaz,,,Ali Naqvi,West Indies,,6,,,,
792,1288313_info.csv,Australia,Pakistan,male,2021/22,2022/03/29,Australia tour of Pakistan,"Gaddafi Stadium, Lahore",Lahore,Pakistan,field,TM Head,Asif Yaqoob,Faisal Afridi,Ahsan Raza,Muhammad Javed,Australia,88,,,,,
793,1288314_info.csv,Australia,Pakistan,male,2021/22,2022/03/31,Australia tour of Pakistan,"Gaddafi Stadium, Lahore",Lahore,Pakistan,field,Babar Azam,Aleem Dar,Rashid Riaz,Asif Yaqoob,Muhammad Javed,Pakistan,,6,,,,
794,1288315_info.csv,Australia,Pakistan,male,2021/22,2022/04/02,Australia tour of Pakistan,"Gaddafi Stadium, Lahore",Lahore,Pakistan,field,Babar Azam,Rashid Riaz,Asif Yaqoob,Ahsan Raza,Muhammad Javed,Pakistan,,9,,,,
795,1288322_info.csv,Zimbabwe,Bangladesh,female,2021/22,2021/11/15,Bangladesh Women in Zimbabwe ODI Series,"Queens Sports Club, Bulawayo",Bulawayo,Zimbabwe,bat,Nahida Akter,S Gogwe,T Musakwa,,ET Dube,Bangladesh,,7,,,,
796,1288987_info.csv,Netherlands,New Zealand,male,2021/22,2022/03/29,Netherlands tour of New Zealand,"Bay Oval, Mount Maunganui",Mount Maunganui,Netherlands,bat,WA Young,WR Knights,SB Haig,CM Brown,JJ Crowe,New Zealand,,7,,,,
797,1288988_info.csv,New Zealand,Netherlands,male,2021/22,2022/04/02,Netherlands tour of New Zealand,"Seddon Park, Hamilton",Hamilton,Netherlands,field,TWM Latham,CB Gaffaney,SB Haig,WR Knights,JJ Crowe,New Zealand,118,,,,,
798,1288989_info.csv,New Zealand,Netherlands,male,2021/22,2022/04/04,Netherlands tour of New Zealand,"Seddon Park, Hamilton",Hamilton,New Zealand,bat,WA Young,SB Haig,WR Knights,CM Brown,JJ Crowe,New Zealand,115,,,,,
799,1289032_info.csv,New Zealand,India,female,2021/22,2022/02/12,India Women tour of New Zealand,"John Davies Oval, Queenstown",Queenstown,India,field,SW Bates,JAK Bromley,C Black,JM Dempsey,GAV Baxter,New Zealand,62,,,,,
800,1289033_info.csv,India,New Zealand,female,2021/22,2022/02/15,India Women tour of New Zealand,"John Davies Oval, Queenstown",Queenstown,India,bat,AC Kerr,JM Dempsey,JAK Bromley,C Black,GAV Baxter,New Zealand,,3,,,,
801,1289034_info.csv,India,New Zealand,female,2021/22,2022/02/18,India Women tour of New Zealand,"John Davies Oval, Queenstown",Queenstown,New Zealand,field,LR Down,JM Dempsey,DJ Walker,JAK Bromley,GAV Baxter,New Zealand,,3,,,,
802,1289035_info.csv,New Zealand,India,female,2021/22,2022/02/22,India Women tour of New Zealand,"John Davies Oval, Queenstown",Queenstown,India,field,AC Kerr,JAK Bromley,C Black,JM Dempsey,RE Hayward,New Zealand,63,,,,,
803,1289036_info.csv,New Zealand,India,female,2021/22,2022/02/24,India Women tour of New Zealand,"John Davies Oval, Queenstown",Queenstown,New Zealand,bat,S Mandhana,JM Dempsey,C Black,JAK Bromley,RE Hayward,India,,6,,,,
804,1290881_info.csv,Namibia,Oman,male,2021/22,2021/11/26,ICC Men's Cricket World Cup League 2,"Wanderers Cricket Ground, Windhoek",Windhoek,Oman,field,JJ Smit,S George,C Thorburn,,GH Pienaar,Namibia,40,,,,,
805,1294969_info.csv,Zimbabwe,Sri Lanka,male,2021/22,2022/01/16,Zimbabwe tour of Sri Lanka,Pallekele International Cricket Stadium,Kandy,Zimbabwe,bat,LD Chandimal,LE Hannibal,RMPJ Rambukwella,RR Wimalasiri,RS Madugalle,Sri Lanka,,5,,,,
806,1294970_info.csv,Zimbabwe,Sri Lanka,male,2021/22,2022/01/18,Zimbabwe tour of Sri Lanka,Pallekele International Cricket Stadium,Kandy,Zimbabwe,bat,CR Ervine,RR Wimalasiri,RMPJ Rambukwella,LE Hannibal,RS Madugalle,Zimbabwe,22,,,,,
807,1294971_info.csv,Sri Lanka,Zimbabwe,male,2021/22,2022/01/21,Zimbabwe tour of Sri Lanka,Pallekele International Cricket Stadium,Kandy,Sri Lanka,bat,KIC Asalanka,RMPJ Rambukwella,RR Wimalasiri,LE Hannibal,RS Madugalle,Sri Lanka,184,,,,,
808,1295181_info.csv,Afghanistan,Netherlands,male,2021/22,2022/01/21,Afghanistan v Netherlands,"West End Park International Cricket Stadium, Doha",Doha,Netherlands,field,Hashmatullah Shahidi,Izatullah Safi,Ahmed Shah Durrani,Bismillah Shinwari,WC Labrooy,Afghanistan,36,,,,,
809,1295182_info.csv,Afghanistan,Netherlands,male,2021/22,2022/01/23,Afghanistan v Netherlands,"West End Park International Cricket Stadium, Doha",Doha,Afghanistan,bat,Rahmanullah Gurbaz,Bismillah Shinwari,Ahmed Shah Durrani,Izatullah Safi,WC Labrooy,Afghanistan,48,,,,,
810,1295183_info.csv,Afghanistan,Netherlands,male,2021/22,2022/01/25,ICC Men's Cricket World Cup Super League,"West End Park International Cricket Stadium, Doha",Doha,Afghanistan,bat,Najibullah Zadran,Ahmed Shah Pakteen,Izatullah Safi,Bismillah Shinwari,WC Labrooy,Afghanistan,75,,,,,
811,1299586_info.csv,Oman,United Arab Emirates,male,2021/22,2022/02/05,ICC Men's Cricket World Cup League 2,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,United Arab Emirates,field,Chirag Suri,Vinod Babu,Akbar Ali,,Muhammad Javed,United Arab Emirates,,4,,,,
812,1299587_info.csv,Oman,United Arab Emirates,male,2021/22,2022/02/06,ICC Men's Cricket World Cup League 2,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,United Arab Emirates,field,,Akbar Ali,Vinod Babu,,Muhammad Javed,United Arab Emirates,,4,,,,
813,1299588_info.csv,Oman,United Arab Emirates,male,2021/22,2022/02/08,ICC Men's Cricket World Cup League 2,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,United Arab Emirates,field,Kashif Daud,Vinod Babu,Akbar Ali,,Muhammad Javed,,,,tie,,,
814,1299829_info.csv,Afghanistan,Bangladesh,male,2021/22,2022/02/23,Afghanistan tour of Bangladesh,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram,Afghanistan,bat,Mehedi Hasan Miraz,Masudur Rahman,Morshed Ali Khan,Tanvir Ahmed,Neeyamur Rashid,Bangladesh,,4,,,,
815,1299830_info.csv,Bangladesh,Afghanistan,male,2021/22,2022/02/25,Afghanistan tour of Bangladesh,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram,Bangladesh,bat,Liton Das,Tanvir Ahmed,Morshed Ali Khan,Gazi Sohel,Neeyamur Rashid,Bangladesh,88,,,,,
816,1299831_info.csv,Bangladesh,Afghanistan,male,2021/22,2022/02/28,Afghanistan tour of Bangladesh,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram,Bangladesh,bat,Rahmanullah Gurbaz,Tanvir Ahmed,Morshed Ali Khan,Masudur Rahman,Neeyamur Rashid,Afghanistan,,7,,,,
817,1301328_info.csv,South Africa,England,female,2022,2022/07/11,South Africa Women tour of England,"County Ground, Northampton",Northampton,South Africa,bat,EL Lamb,GD Lloyd,SM Bartlett,NJ Llong,Wayne Noon,England,,5,,,,
818,1301329_info.csv,England,South Africa,female,2022,2022/07/15,South Africa Women tour of England,"County Ground, Bristol",Bristol,England,bat,SIR Dunkley,NJ Llong,SM Bartlett,GD Lloyd,Wayne Noon,England,114,,,,,
819,1301330_info.csv,England,South Africa,female,2022,2022/07/18,South Africa Women tour of England,"Grace Road, Leicester",Leicester,South Africa,field,TT Beaumont,S Redfern,GD Lloyd,NJ Llong,Wayne Noon,England,109,,,,,
820,1301337_info.csv,England,India,female,2022,2022/09/18,India Women tour of England,"County Ground, Hove",Brighton,India,field,S Mandhana,S Redfern,M Burns,MJ Saggers,Phil Whitticase,India,,7,,,,
821,1301338_info.csv,India,England,female,2022,2022/09/21,India Women tour of England,"St Lawrence Ground, Canterbury",Canterbury,England,field,H Kaur,M Burns,,S Redfern,Phil Whitticase,India,88,,,,,
822,1301339_info.csv,India,England,female,2022,2022/09/24,India Women tour of England,"Lord's, London",London,England,field,Renuka Singh,MJ Saggers,S Redfern,M Burns,Phil Whitticase,India,16,,,,,
823,1302349_info.csv,Netherlands,West Indies,male,2022,2022/05/31,West Indies tour of Netherlands,"VRA Ground, Amstelveen",Amstelveen,West Indies,field,SD Hope,Rizwan Akram,Adriaan van den Dries,N Bathi,BC Broad,West Indies,,7,,D/L,,
824,1302350_info.csv,Netherlands,West Indies,male,2022,2022/06/02,West Indies tour of Netherlands,"VRA Ground, Amstelveen",Amstelveen,Netherlands,bat,BA King,RK Illingworth,Rizwan Akram,Adriaan van den Dries,BC Broad,West Indies,,5,,,,
825,1302351_info.csv,West Indies,Netherlands,male,2022,2022/06/04,West Indies tour of Netherlands,"VRA Ground, Amstelveen",Amstelveen,West Indies,bat,KR Mayers,RK Illingworth,N Bathi,Rizwan Akram,BC Broad,West Indies,20,,,,,
826,1302616_info.csv,Oman,United Arab Emirates,male,2021/22,2022/03/05,ICC Men's Cricket World Cup League 2,"ICC Academy, Dubai",Dubai,United Arab Emirates,field,Bilal Khan,Shiju Sam,,,WC Labrooy,Oman,12,,,,,
827,1302617_info.csv,Namibia,Oman,male,2021/22,2022/03/06,ICC Men's Cricket World Cup League 2,"ICC Academy, Dubai",Dubai,Namibia,bat,MG Erasmus,Shiju Sam,AT Holdstock,,WC Labrooy,Namibia,110,,,,,
828,1302618_info.csv,Namibia,United Arab Emirates,male,2021/22,2022/03/08,ICC Men's Cricket World Cup League 2,"ICC Academy, Dubai",Dubai,United Arab Emirates,field,Kashif Daud,Akbar Ali,Shiju Sam,,WC Labrooy,United Arab Emirates,,3,,,,
829,1302619_info.csv,Oman,United Arab Emirates,male,2021/22,2022/03/09,ICC Men's Cricket World Cup League 2,"ICC Academy, Dubai",Dubai,Oman,bat,Khawar Ali,Shiju Sam,Akbar Ali,,WC Labrooy,Oman,8,,,,,
830,1302620_info.csv,Namibia,Oman,male,2021/22,2022/03/11,ICC Men's Cricket World Cup League 2,Sharjah Cricket Stadium,Sharjah,Namibia,bat,Shoaib Khan,Shiju Sam,AT Holdstock,,WC Labrooy,Oman,,7,,,,
831,1302621_info.csv,United Arab Emirates,Namibia,male,2021/22,2022/03/12,ICC Men's Cricket World Cup League 2,Sharjah Cricket Stadium,Sharjah,Namibia,field,V Aravind,Akbar Ali,Shiju Sam,,WC Labrooy,United Arab Emirates,43,,,,,
832,1302622_info.csv,Oman,Namibia,male,2021/22,2022/03/14,ICC Men's Cricket World Cup League 2,Dubai International Cricket Stadium,Dubai,Oman,bat,JN Loftie-Eaton,Shiju Sam,Akbar Ali,,WC Labrooy,Namibia,,5,,,,
